"","Var2","Var1","pval","qval","rho","n","treatment","Var1ASV","PhylumVar1","FamilyVar1","Var2ASV","PhylumVar2","FamilyVar2"
"748","ASV178","ASV308",0,0,0.753144744595689,42,"SCFP","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"749","ASV178","ASV290",0,0,0.700770889496309,39,"SCFP","9440d6162a73fd6b36f9934936d3baba","Firmicutes"," o__Clostridiales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"751","ASV178","ASV314",0,0,0.740418280935165,44,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"752","ASV178","ASV44",0,0,0.718011341086415,45,"SCFP","b485c89d6bfe5add847faa82e7c79a8d","Bacteroidetes","S24-7","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"753","ASV178","ASV54",0,0,0.714616219849701,45,"SCFP","7354980b468b4c6546d3c7ad2f204675","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"754","ASV178","ASV89",0,0,0.768426705735546,45,"SCFP","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"756","ASV178","ASV311",0,0,0.729661197230016,41,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"757","ASV178","ASV171",0,0,0.738302922464501,40,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"758","ASV178","ASV207",0,0,0.799404171057277,38,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"759","ASV178","ASV150",0,0,0.753429765902571,33,"SCFP","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"760","ASV178","ASV91",0,0,0.804090975315544,43,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"761","ASV178","ASV69",0,0,0.701621199275377,41,"SCFP","93d7014dad98bbcfb505f95914d86994","Bacteroidetes","Bacteroidaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"762","ASV178","ASV579",0,0,0.721414283877,34,"SCFP","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"765","ASV178","ASV212",0,0,0.700641049356455,42,"SCFP","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"766","ASV178","ASV555",0,0,0.722823171762068,37,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"767","ASV178","ASV13",0,0,0.797089726644103,45,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"768","ASV178","ASV73",0,0,0.714776081307064,41,"SCFP","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"769","ASV178","ASV407",0,0,0.741993723731499,35,"SCFP","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"770","ASV178","ASV698",0,0,0.707981301525387,29,"SCFP","7b4650879ae4581bf0e1cd8915f966f3","Firmicutes","Lachnospiraceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"812","ASV187","ASV100",0,0,0.747994360305461,45,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"868","ASV198","ASV32",0,0,0.733153847338112,45,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"870","ASV198","ASV27",0,0,0.745875347383214,43,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"872","ASV198","ASV42",0,0,0.713891117621997,42,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"874","ASV20","ASV65",0,0,-0.725163280438313,32,"SCFP","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"878","ASV20","ASV32",0,0,0.75307492556131,52,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"881","ASV20","ASV675",0,0,0.716655448540017,40,"SCFP","07978046c33a0a012d6e83d930dcd49f","Firmicutes","Erysipelotrichaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"884","ASV20","ASV167",0,0,0.777900086531607,45,"SCFP","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"886","ASV20","ASV106",0,0,0.754785678826127,49,"SCFP","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"889","ASV20","ASV57",0,0,0.779346547631808,36,"SCFP","8d2cc47324312aebc17be24aa6056a66","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"892","ASV20","ASV10",0,0,0.914146598202885,57,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"893","ASV20","ASV823",0,0,0.702761486776447,29,"SCFP","d5d2fe3b2a816826f406bd7a1df3cbd9","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"895","ASV20","ASV349",0,0,0.726994498035556,47,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"896","ASV20","ASV258",0,0,0.784982907618698,47,"SCFP","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"897","ASV20","ASV100",0,0,0.879901894818573,53,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"899","ASV20","ASV42",0,0,0.83979181860507,50,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"900","ASV20","ASV27",0,0,0.747859996615717,52,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"902","ASV204","ASV567",0,0,0.727979842927787,26,"SCFP","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae","d438a22a158a741667ebcc783a86ce39","Tenericutes"," o__ML615J-28"
"903","ASV204","ASV873",0,0,0.719300733034048,26,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","d438a22a158a741667ebcc783a86ce39","Tenericutes"," o__ML615J-28"
"904","ASV204","ASV216",0,0,0.713788170004731,27,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","d438a22a158a741667ebcc783a86ce39","Tenericutes"," o__ML615J-28"
"905","ASV204","ASV228",0,0,0.714078912154337,27,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","d438a22a158a741667ebcc783a86ce39","Tenericutes"," o__ML615J-28"
"909","ASV207","ASV288",0,0,0.781558207566463,40,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"912","ASV207","ASV263",0,0,0.703089196580951,35,"SCFP","a584dd2f4af76c1823192f3c676177b1","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"913","ASV207","ASV178",0,0,0.799404171057277,38,"SCFP","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"914","ASV207","ASV308",0,0,0.7914417373048,41,"SCFP","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"916","ASV207","ASV51",0,0,0.717313163976398,43,"SCFP","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"918","ASV207","ASV61",0,0,0.73714841232773,40,"SCFP","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"920","ASV207","ASV569",0,0,0.705804983354665,30,"SCFP","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"924","ASV207","ASV177",0,0,0.715517103084406,39,"SCFP","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"927","ASV207","ASV91",0,0,0.822137341790557,42,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"929","ASV207","ASV150",0,0,0.728448103188968,32,"SCFP","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"934","ASV207","ASV110",0,0,0.815569061910993,41,"SCFP","0ce8b55560130da14065dbac4663b005","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"935","ASV207","ASV702",0,0,0.725504385508451,37,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"938","ASV207","ASV13",0,0,0.811020576031648,43,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"939","ASV207","ASV44",0,0,0.70366310179417,42,"SCFP","b485c89d6bfe5add847faa82e7c79a8d","Bacteroidetes","S24-7","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"944","ASV207","ASV555",0,0,0.701673864462758,37,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"946","ASV207","ASV63",0,0,0.716738600070534,42,"SCFP","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"948","ASV207","ASV218",0,0,0.718727593578562,37,"SCFP","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"955","ASV207","ASV290",0,0,0.725693029411893,38,"SCFP","9440d6162a73fd6b36f9934936d3baba","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"956","ASV207","ASV73",0,0,0.748892157107091,40,"SCFP","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"960","ASV207","ASV212",0,0,0.719797867191543,41,"SCFP","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"962","ASV207","ASV70",0,0,0.764011880398332,41,"SCFP","bc212a9688de7d64cbe1c161c78fde4c","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"963","ASV207","ASV89",0,0,0.750642705603139,43,"SCFP","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"964","ASV207","ASV228",0,0,0.702051204569343,35,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"965","ASV207","ASV407",0,0,0.744440125313222,34,"SCFP","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"966","ASV207","ASV324",0,0,0.71981230259032,36,"SCFP","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"967","ASV207","ASV314",0,0,0.782304776607268,43,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"968","ASV207","ASV69",0,0,0.739187340708074,41,"SCFP","93d7014dad98bbcfb505f95914d86994","Bacteroidetes","Bacteroidaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"972","ASV21","ASV33",0,0,0.762040929861905,49,"SCFP","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"973","ASV21","ASV13",0,0,0.745412027781462,48,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"974","ASV21","ASV162",0,0,0.700293443282296,32,"SCFP","c4595453a1a8dbe455720c47a37f5a72","Bacteroidetes","Porphyromonadaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"977","ASV21","ASV171",0,0,0.734446948670263,44,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"978","ASV21","ASV555",0,0,0.720760809953594,40,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"979","ASV21","ASV1",0,0,0.784179024797761,56,"SCFP","2e58ed208e328a041a05626fd1502922","Bacteroidetes","Prevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"980","ASV21","ASV114",0,0,0.766391826893467,43,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"981","ASV21","ASV97",0,0,0.75942685708214,47,"SCFP","a01df12ff649c57e98e202f2e9b3a6b8","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"982","ASV21","ASV62",0,0,0.777021975357736,50,"SCFP","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"983","ASV21","ASV249",0,0,0.732573400775224,36,"SCFP","0eed0d08df9a2404f6f9de7b4a0110b9","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"984","ASV21","ASV382",0,0,0.711435800715447,40,"SCFP","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"985","ASV21","ASV306",0,0,0.701514948045876,39,"SCFP","4e2e37e10800e2135c3102ec7cf7fc60","Firmicutes","Lachnospiraceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"986","ASV21","ASV311",0,0,0.757722178920771,45,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"987","ASV21","ASV65",0,0,0.707027029914509,54,"SCFP","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"988","ASV21","ASV216",0,0,0.730043653587393,38,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"990","ASV210","ASV399",0,0,0.786604984122799,26,"SCFP","8144a465580d730fa885496eed550c3e","Bacteroidetes","Bacteroidaceae","27cd6641327cb2ca59c62d3f00bf5645","Bacteroidetes","Bacteroidaceae"
"995","ASV212","ASV91",0,0,0.746400789762822,46,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"998","ASV212","ASV178",0,0,0.700641049356455,42,"SCFP","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1001","ASV212","ASV63",0,0,0.713072629766436,53,"SCFP","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1004","ASV212","ASV314",0,0,0.716507088175035,48,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1006","ASV212","ASV207",0,0,0.719797867191543,41,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1012","ASV212","ASV383",0,0,0.772453081219069,48,"SCFP","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1013","ASV212","ASV311",0,0,0.732472703438187,45,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1020","ASV212","ASV73",0,0,0.765831318661163,48,"SCFP","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1027","ASV212","ASV13",0,0,0.758724056548555,50,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1029","ASV212","ASV110",0,0,0.712341471753564,45,"SCFP","0ce8b55560130da14065dbac4663b005","Firmicutes"," o__Clostridiales","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1030","ASV215","ASV10",0,0,0.709766687359589,32,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1032","ASV215","ASV296",0,0,0.743539128784721,28,"SCFP","a6b307b57a18ca60326fe3df9fd57698","Firmicutes"," o__Clostridiales","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1038","ASV216","ASV171",0,0,0.740725280083629,38,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1040","ASV216","ASV228",0,0,0.700523844803653,33,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1044","ASV216","ASV114",0,0,0.707307456965942,36,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1047","ASV216","ASV62",0,0,0.750332585619107,40,"SCFP","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1050","ASV216","ASV33",0,0,0.740128283206953,39,"SCFP","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1053","ASV216","ASV702",0,0,0.701357871471854,36,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1054","ASV216","ASV311",0,0,0.757724438367352,37,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1055","ASV216","ASV555",0,0,0.725894155311019,35,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1056","ASV216","ASV387",0,0,0.731425261164866,28,"SCFP","bdf89027be7752e68b345d9210886205","Firmicutes","Clostridiaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1057","ASV216","ASV266",0,0,0.716928965036129,34,"SCFP","d70ff85befc62c7d28ff665a682fd618","Firmicutes"," o__Clostridiales","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1059","ASV216","ASV13",0,0,0.778900529105602,41,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1060","ASV216","ASV238",0,0,0.726978250391237,25,"SCFP","2bccba879601174c7116e91fbd741553","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1061","ASV216","ASV129",0,0,0.750328266059805,26,"SCFP","07e08c8dbc4add0b731bc253d51bf6d7","Firmicutes","Lachnospiraceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1065","ASV216","ASV873",0,0,0.708422191599094,30,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1066","ASV216","ASV204",0,0,0.713788170004731,27,"SCFP","d438a22a158a741667ebcc783a86ce39","Tenericutes"," o__ML615J-28","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1068","ASV216","ASV21",0,0,0.730043653587393,38,"SCFP","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1070","ASV216","ASV97",0,0,0.740758531616112,38,"SCFP","a01df12ff649c57e98e202f2e9b3a6b8","Bacteroidetes","Paraprevotellaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1071","ASV216","ASV91",0,0,0.720222437947744,39,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1072","ASV216","ASV297",0,0,0.703034845077957,26,"SCFP","891c06f88aedd57cd17ed7f586236b3b","Firmicutes"," o__Clostridiales","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1073","ASV216","ASV567",0,0,0.714505009420121,30,"SCFP","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1074","ASV216","ASV249",0,0,0.726787028462106,32,"SCFP","0eed0d08df9a2404f6f9de7b4a0110b9","Bacteroidetes","Paraprevotellaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1076","ASV218","ASV13",0,0,0.808193001199013,44,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
"1081","ASV218","ASV314",0,0,0.725741333760922,44,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
"1082","ASV218","ASV311",0,0,0.71408237413618,39,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
"1085","ASV218","ASV91",0,0,0.769345742818284,42,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
"1087","ASV218","ASV379",0,0,0.714538198889916,33,"SCFP","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
"1088","ASV218","ASV207",0,0,0.718727593578562,37,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae"
